0.000392	-0.100616	-0.699445	0.201600	-0.500354	-0.501041	0.040827	-0.007510	0.005148	-0.020812	0.008009	0.057101	1.061843	-0.129465	0.090138	-0.550458	0.186071	1.495386	
0.000433	-0.100624	-0.699440	0.201579	-0.500346	-0.500983	0.041895	-0.007640	0.005238	-0.021366	0.008197	0.058606	1.074989	-0.130718	0.091080	-0.557406	0.188163	1.514040	
0.000475	-0.100632	-0.699435	0.201558	-0.500338	-0.500923	0.042977	-0.007771	0.005330	-0.021927	0.008386	0.060129	1.087919	-0.131978	0.092029	-0.564244	0.190222	1.532390	
0.000519	-0.100639	-0.699429	0.201535	-0.500329	-0.500862	0.044071	-0.007904	0.005422	-0.022495	0.008577	0.061671	1.100624	-0.133246	0.092987	-0.570966	0.192247	1.550423	
0.000563	-0.100647	-0.699424	0.201513	-0.500320	-0.500800	0.045178	-0.008038	0.005516	-0.023069	0.008770	0.063230	1.113095	-0.134521	0.093953	-0.577568	0.194237	1.568129	
0.000609	-0.100655	-0.699418	0.201489	-0.500312	-0.500736	0.046297	-0.008173	0.005610	-0.023650	0.008965	0.064807	1.125326	-0.135803	0.094927	-0.584046	0.196190	1.585497	
0.000656	-0.100664	-0.699413	0.201465	-0.500302	-0.500670	0.047428	-0.008309	0.005706	-0.024237	0.009163	0.066401	1.137312	-0.137094	0.095910	-0.590398	0.198106	1.602519	
0.000704	-0.100672	-0.699407	0.201441	-0.500293	-0.500603	0.048572	-0.008447	0.005802	-0.024830	0.009362	0.068012	1.149047	-0.138392	0.096902	-0.596621	0.199984	1.619189	
0.000753	-0.100681	-0.699401	0.201416	-0.500284	-0.500534	0.049726	-0.008586	0.005900	-0.025430	0.009563	0.069639	1.160528	-0.139698	0.097902	-0.602713	0.201824	1.635500	
0.000803	-0.100689	-0.699395	0.201390	-0.500274	-0.500464	0.050893	-0.008726	0.005998	-0.026036	0.009765	0.071283	1.171750	-0.141012	0.098912	-0.608671	0.203624	1.651448	
0.000855	-0.100698	-0.699389	0.201364	-0.500264	-0.500392	0.052070	-0.008868	0.006097	-0.026647	0.009970	0.072942	1.182711	-0.142335	0.099930	-0.614496	0.205385	1.667028	
0.000908	-0.100707	-0.699383	0.201337	-0.500254	-0.500318	0.053258	-0.009011	0.006198	-0.027265	0.010176	0.074616	1.193409	-0.143665	0.100957	-0.620184	0.207106	1.682238	
0.000961	-0.100716	-0.699377	0.201309	-0.500244	-0.500243	0.054456	-0.009155	0.006299	-0.027888	0.010384	0.076306	1.203842	-0.145003	0.101994	-0.625736	0.208786	1.697075	
0.001017	-0.100725	-0.699370	0.201281	-0.500233	-0.500165	0.055665	-0.009301	0.006402	-0.028516	0.010594	0.078010	1.214008	-0.146350	0.103040	-0.631151	0.210427	1.711538	
0.001073	-0.100735	-0.699364	0.201252	-0.500223	-0.500087	0.056884	-0.009448	0.006505	-0.029150	0.010805	0.079729	1.223907	-0.147705	0.104095	-0.636428	0.212027	1.725624	
0.001130	-0.100744	-0.699357	0.201222	-0.500212	-0.500006	0.058113	-0.009597	0.006610	-0.029789	0.011018	0.081461	1.233538	-0.149069	0.105159	-0.641567	0.213586	1.739332	
0.001189	-0.100754	-0.699351	0.201192	-0.500201	-0.499924	0.059351	-0.009746	0.006716	-0.030433	0.011232	0.083207	1.242900	-0.150441	0.106233	-0.646568	0.215104	1.752663	
0.001249	-0.100764	-0.699344	0.201162	-0.500189	-0.499840	0.060599	-0.009897	0.006822	-0.031082	0.011448	0.084967	1.251993	-0.151822	0.107316	-0.651430	0.216582	1.765614	
0.001310	-0.100774	-0.699337	0.201130	-0.500178	-0.499754	0.061855	-0.010050	0.006930	-0.031736	0.011665	0.086738	1.260816	-0.153211	0.108409	-0.656154	0.218018	1.778187	
0.001373	-0.100784	-0.699330	0.201098	-0.500166	-0.499666	0.063120	-0.010204	0.007039	-0.032394	0.011884	0.088523	1.269370	-0.154609	0.109512	-0.660739	0.219414	1.790380	
